features,label
0.0 0.0 -0.04641944169998169 -0.03849703073501587 -0.07744479179382324 -0.09870857000350952 -0.09907174110412598 -0.14388036727905273 -0.1187787652015686 -0.17607727646827698 -0.06702315807342529 -0.17379173636436462 -0.07102495431900024 -0.23915356397628784 -0.07150614261627197 -0.2806861698627472 -0.0693889856338501 -0.3202248215675354 -0.038268327713012695 -0.1790497899055481 -0.04341667890548706 -0.2617127299308777 -0.048587262630462646 -0.3094474971294403 -0.04941105842590332 -0.3596259355545044 -0.006717264652252197 -0.16728734970092773 -0.01984429359436035 -0.20188111066818237 -0.03090035915374756 -0.14800739288330078 -0.03169196844100952 -0.11841529607772827 0.02354663610458374 -0.1423925757408142 0.0025731921195983887 -0.1634170413017273 -0.010812044143676758 -0.12517863512039185 -0.012496590614318848 -0.1038464903831482,NO
0.0 0.0 -0.04659748077392578 -0.038989901542663574 -0.08172440528869629 -0.09847027063369751 -0.11037880182266235 -0.139756441116333 -0.13476449251174927 -0.1648188829421997 -0.06974345445632935 -0.171181321144104 -0.07115709781646729 -0.23759141564369202 -0.07162463665008545 -0.2790471017360687 -0.06965893507003784 -0.3187219500541687 -0.040638625621795654 -0.17676007747650146 -0.04407668113708496 -0.25833991169929504 -0.047478556632995605 -0.30758988857269287 -0.04718291759490967 -0.3574139475822449 -0.009386658668518066 -0.1648220419883728 -0.020784437656402588 -0.20408806204795837 -0.030146658420562744 -0.14901411533355713 -0.03040158748626709 -0.11494165658950806 0.020575404167175293 -0.14058929681777954 0.0003286600112915039 -0.16233032941818237 -0.011850357055664062 -0.12389165163040161 -0.013043761253356934 -0.10017764568328857,NO
0.0 0.0 -0.05025964975357056 -0.040616393089294434 -0.08986788988113403 -0.09753680229187012 -0.1249510645866394 -0.13461172580718994 -0.15228939056396484 -0.15667742490768433 -0.06735014915466309 -0.16940000653266907 -0.06764119863510132 -0.2326831817626953 -0.06712979078292847 -0.2731097936630249 -0.06484508514404297 -0.3116961717605591 -0.038168251514434814 -0.1737157106399536 -0.04145467281341553 -0.2508290112018585 -0.04445540904998779 -0.2972980737686157 -0.044616758823394775 -0.34580856561660767 -0.006199002265930176 -0.1597728133201599 -0.017444908618927002 -0.19731393456459045 -0.028795719146728516 -0.15169763565063477 -0.030876755714416504 -0.12212175130844116 0.02337127923965454 -0.1326049566268921 0.0049863457679748535 -0.1553453803062439 -0.010573625564575195 -0.12477564811706543 -0.013924121856689453 -0.10356056690216064,NO
0.0 0.0 -0.0545312762260437 -0.04003840684890747 -0.09908431768417358 -0.09214770793914795 -0.1417684555053711 -0.12035399675369263 -0.17524796724319458 -0.1332210898399353 -0.0697203278541565 -0.16418936848640442 -0.07225930690765381 -0.22200077772140503 -0.07140493392944336 -0.25903570652008057 -0.06961101293563843 -0.29583609104156494 -0.04047125577926636 -0.16953858733177185 -0.04400068521499634 -0.24402645230293274 -0.04826831817626953 -0.2887011468410492 -0.04975408315658569 -0.3350089192390442 -0.007679343223571777 -0.1553780436515808 -0.01961439847946167 -0.1924673616886139 -0.03269094228744507 -0.1447804570198059 -0.03613489866256714 -0.11330282688140869 0.02294987440109253 -0.12803691625595093 0.003369629383087158 -0.1516316533088684 -0.012714982032775879 -0.11947846412658691 -0.01661539077758789 -0.09628444910049438,NO
0.0 0.0 -0.057175397872924805 -0.040798306465148926 -0.10471230745315552 -0.09074866771697998 -0.1500413417816162 -0.11538159847259521 -0.1848800778388977 -0.12314760684967041 -0.07361525297164917 -0.16364127397537231 -0.07664859294891357 -0.22409388422966003 -0.07668846845626831 -0.2618137001991272 -0.075283944606781 -0.298536479473114 -0.044337689876556396 -0.1684386432170868 -0.04814004898071289 -0.24107739329338074 -0.05229771137237549 -0.28707945346832275 -0.05321550369262695 -0.33483731746673584 -0.011473417282104492 -0.15536481142044067 -0.02347201108932495 -0.19145727157592773 -0.035595715045928955 -0.14353251457214355 -0.038623690605163574 -0.10965919494628906 0.019037723541259766 -0.13064247369766235 -0.0011557340621948242 -0.1516754925251007 -0.01657158136367798 -0.12055200338363647 -0.01982295513153076 -0.09790998697280884,NO
0.0 0.0 -0.052500367164611816 -0.03685736656188965 -0.09923440217971802 -0.0866161584854126 -0.143277108669281 -0.11050742864608765 -0.17986685037612915 -0.11766797304153442 -0.06963479518890381 -0.16079384088516235 -0.07244163751602173 -0.22311276197433472 -0.07146579027175903 -0.261037141084671 -0.06853705644607544 -0.2977527976036072 -0.039637744426727295 -0.16391262412071228 -0.042809903621673584 -0.24085405468940735 -0.046042680740356445 -0.28685933351516724 -0.04637026786804199 -0.3342461884021759 -0.006779849529266357 -0.15043383836746216 -0.018977224826812744 -0.18601053953170776 -0.030557572841644287 -0.135062575340271 -0.03365528583526611 -0.10255491733551025 0.02304995059967041 -0.12548202276229858 0.0031279325485229492 -0.1511247456073761 -0.011562824249267578 -0.11794692277908325 -0.01558828353881836 -0.0947411060333252,NO
0.0 0.0 -0.054230690002441406 -0.0383838415145874 -0.1012110710144043 -0.08640265464782715 -0.14431637525558472 -0.10904431343078613 -0.17927706241607666 -0.11740332841873169 -0.06931531429290771 -0.16181066632270813 -0.07135403156280518 -0.22318989038467407 -0.07172679901123047 -0.261170357465744 -0.07088744640350342 -0.297482967376709 -0.03965640068054199 -0.16453567147254944 -0.04204684495925903 -0.2400316298007965 -0.04648083448410034 -0.28481000661849976 -0.048361241817474365 -0.3306646943092346 -0.007061898708343506 -0.1508696973323822 -0.018480956554412842 -0.1873745322227478 -0.0291292667388916 -0.1367887258529663 -0.03155702352523804 -0.1034618616104126 0.022766172885894775 -0.12571579217910767 0.002724945545196533 -0.15068873763084412 -0.010313868522644043 -0.11602145433425903 -0.012138068675994873 -0.0923382043838501,NO
0.0 0.0 -0.053501665592193604 -0.03681480884552002 -0.09954279661178589 -0.08565807342529297 -0.14271509647369385 -0.11129391193389893 -0.17783969640731812 -0.12060141563415527 -0.06905227899551392 -0.15600433945655823 -0.07198601961135864 -0.2157982885837555 -0.0720285177230835 -0.25245046615600586 -0.07083785533905029 -0.288379430770874 -0.039813339710235596 -0.1601896584033966 -0.044322848320007324 -0.235796719789505 -0.04883289337158203 -0.2798756957054138 -0.0503615140914917 -0.3257488012313843 -0.007088422775268555 -0.14760810136795044 -0.018297016620635986 -0.18257975578308105 -0.029973089694976807 -0.13297396898269653 -0.03338301181793213 -0.09961575269699097 0.023366808891296387 -0.12364047765731812 0.004287064075469971 -0.1445489525794983 -0.010910570621490479 -0.11357378959655762 -0.015513300895690918 -0.09298646450042725,NO
0.0 0.0 -0.05290287733078003 -0.03836691379547119 -0.09890204668045044 -0.08887970447540283 -0.14045798778533936 -0.1160285472869873 -0.17364484071731567 -0.1282254457473755 -0.07166129350662231 -0.156918466091156 -0.0743822455406189 -0.21902984380722046 -0.0744444727897644 -0.25906363129615784 -0.07295078039169312 -0.2968185842037201 -0.04194355010986328 -0.16257494688034058 -0.04616820812225342 -0.2389928698539734 -0.0504918098449707 -0.2849441170692444 -0.05157899856567383 -0.33210837841033936 -0.008764684200286865 -0.1513405740261078 -0.019978582859039307 -0.18900415301322937 -0.029105544090270996 -0.13688760995864868 -0.029789090156555176 -0.10302954912185669 0.02199387550354004 -0.1278083324432373 0.0019741058349609375 -0.14861494302749634 -0.0101548433303833 -0.11469823122024536 -0.011067628860473633 -0.09307974576950073,NO
0.0 0.0 -0.05259305238723755 -0.03569495677947998 -0.09849494695663452 -0.08682435750961304 -0.13764941692352295 -0.11685603857040405 -0.1683099865913391 -0.13321346044540405 -0.0710708498954773 -0.1573590636253357 -0.07589524984359741 -0.2170282006263733 -0.07657331228256226 -0.254447340965271 -0.07543063163757324 -0.29118096828460693 -0.0419885516166687 -0.163621723651886 -0.047387778759002686 -0.23726513981819153 -0.05258750915527344 -0.28224125504493713 -0.05434608459472656 -0.3290916681289673 -0.009328126907348633 -0.15259265899658203 -0.022392213344573975 -0.18966853618621826 -0.03134888410568237 -0.13856792449951172 -0.031211793422698975 -0.10486096143722534 0.021913886070251465 -0.12828654050827026 0.000531315803527832 -0.1462211012840271 -0.01331549882888794 -0.11200219392776489 -0.014894425868988037 -0.08913928270339966,NO
0.0 0.0 -0.04989981651306152 -0.03706085681915283 -0.08809751272201538 -0.09181487560272217 -0.12085521221160889 -0.1311432123184204 -0.1480933427810669 -0.15572434663772583 -0.06850230693817139 -0.1598609983921051 -0.07298874855041504 -0.22230219841003418 -0.07457220554351807 -0.26165571808815 -0.07415717840194702 -0.2992250919342041 -0.04040396213531494 -0.1668299436569214 -0.04747492074966431 -0.2436143159866333 -0.05343031883239746 -0.2881915271282196 -0.05621868371963501 -0.3346163034439087 -0.008292853832244873 -0.15679538249969482 -0.02201521396636963 -0.19587582349777222 -0.03103262186050415 -0.1503782868385315 -0.030265510082244873 -0.12137770652770996 0.022983014583587646 -0.13382840156555176 0.0022312402725219727 -0.15540069341659546 -0.012112617492675781 -0.12367087602615356 -0.013619780540466309 -0.10250359773635864,NO
0.0 0.0 -0.04758906364440918 -0.03474760055541992 -0.08417332172393799 -0.0943748950958252 -0.11467278003692627 -0.13711661100387573 -0.1415277123451233 -0.16429412364959717 -0.06657171249389648 -0.15774402022361755 -0.07206910848617554 -0.22008594870567322 -0.07453197240829468 -0.25928911566734314 -0.07405441999435425 -0.29762956500053406 -0.038616180419921875 -0.1651989221572876 -0.0464058518409729 -0.24274420738220215 -0.05356919765472412 -0.2876342535018921 -0.05597794055938721 -0.3349793553352356 -0.006853818893432617 -0.15548071265220642 -0.022928178310394287 -0.19346743822097778 -0.030862629413604736 -0.13916778564453125 -0.028813600540161133 -0.10825669765472412 0.02414393424987793 -0.13330745697021484 0.00020813941955566406 -0.15772366523742676 -0.01011878252029419 -0.12000501155853271 -0.007984399795532227 -0.09860700368881226,NO
0.0 0.0 -0.04705756902694702 -0.03932368755340576 -0.08229333162307739 -0.09805858135223389 -0.10857105255126953 -0.14163988828659058 -0.13131028413772583 -0.17090710997581482 -0.06516849994659424 -0.15594035387039185 -0.07065004110336304 -0.21822518110275269 -0.07255035638809204 -0.25648370385169983 -0.07276958227157593 -0.2939845621585846 -0.03708535432815552 -0.16164207458496094 -0.04472696781158447 -0.23853528499603271 -0.05182945728302002 -0.28332602977752686 -0.05507087707519531 -0.3291683793067932 -0.005294859409332275 -0.15092253684997559 -0.021788179874420166 -0.18858706951141357 -0.02907276153564453 -0.1357060670852661 -0.026725172996520996 -0.10315632820129395 0.026195049285888672 -0.12779933214187622 0.004106760025024414 -0.15555882453918457 -0.007984161376953125 -0.12024009227752686 -0.008704721927642822 -0.09666687250137329,NO
0.0 0.0 -0.046763479709625244 -0.03548920154571533 -0.08046293258666992 -0.09344935417175293 -0.10357224941253662 -0.14176487922668457 -0.12406527996063232 -0.17624512314796448 -0.07064545154571533 -0.15513348579406738 -0.07494431734085083 -0.2159784436225891 -0.07518190145492554 -0.2543293535709381 -0.07536256313323975 -0.29222941398620605 -0.04205143451690674 -0.16380074620246887 -0.049488067626953125 -0.23331457376480103 -0.05455195903778076 -0.2770092487335205 -0.05813884735107422 -0.3214598298072815 -0.010509133338928223 -0.15521341562271118 -0.019925236701965332 -0.18966805934906006 -0.026114463806152344 -0.14613211154937744 -0.027206122875213623 -0.11625951528549194 0.021290242671966553 -0.1340998411178589 0.008317053318023682 -0.15849900245666504 -0.005814552307128906 -0.13208019733428955 -0.013736546039581299 -0.11035913228988647,NO
0.0 0.0 -0.04772824048995972 -0.04023200273513794 -0.07524597644805908 -0.09911412000656128 -0.09036332368850708 -0.1514860987663269 -0.10338640213012695 -0.19265896081924438 -0.06379342079162598 -0.15655547380447388 -0.07030379772186279 -0.2122342586517334 -0.07309603691101074 -0.24560654163360596 -0.07547253370285034 -0.28100457787513733 -0.03537726402282715 -0.16329002380371094 -0.04283761978149414 -0.22886604070663452 -0.051167070865631104 -0.2600591778755188 -0.05801421403884888 -0.2993330955505371 -0.003942310810089111 -0.1547139286994934 -0.017821550369262695 -0.19109797477722168 -0.026008784770965576 -0.14416033029556274 -0.02484452724456787 -0.11883002519607544 0.02663356065750122 -0.13326579332351685 0.008573591709136963 -0.15761029720306396 -0.004182934761047363 -0.1258642077445984 -0.006313323974609375 -0.10651814937591553,NO
0.0 0.0 -0.04824364185333252 -0.03804999589920044 -0.07559961080551147 -0.09787744283676147 -0.08674794435501099 -0.1537010669708252 -0.09565103054046631 -0.1990734338760376 -0.06426858901977539 -0.15750432014465332 -0.07187491655349731 -0.20911842584609985 -0.07530790567398071 -0.240168035030365 -0.07719027996063232 -0.2725016474723816 -0.0354650616645813 -0.16206634044647217 -0.04256659746170044 -0.22482523322105408 -0.051881372928619385 -0.2508241534233093 -0.05745112895965576 -0.2909890413284302 -0.004639148712158203 -0.15217995643615723 -0.01886451244354248 -0.18906062841415405 -0.027961671352386475 -0.13862520456314087 -0.02454453706741333 -0.11754417419433594 0.025418400764465332 -0.132052481174469 0.006914198398590088 -0.15441358089447021 -0.005034267902374268 -0.1196327805519104 -0.0035771727561950684 -0.10475081205368042,NO
0.0 0.0 -0.04730468988418579 -0.04232609272003174 -0.07169556617736816 -0.10250586271286011 -0.07941985130310059 -0.15731817483901978 -0.08923602104187012 -0.20038104057312012 -0.06136810779571533 -0.15826809406280518 -0.06874990463256836 -0.20325833559036255 -0.07272100448608398 -0.22835826873779297 -0.0755266547203064 -0.25812020897865295 -0.032484352588653564 -0.16465318202972412 -0.039141714572906494 -0.21837863326072693 -0.05007368326187134 -0.23906394839286804 -0.05823051929473877 -0.2760654091835022 -0.0014331340789794922 -0.15564918518066406 -0.0178413987159729 -0.19248893857002258 -0.02676832675933838 -0.142145574092865 -0.021798670291900635 -0.11785769462585449 0.028741419315338135 -0.13569068908691406 0.009663581848144531 -0.15753555297851562 -0.0034444332122802734 -0.12621432542800903 -0.0013010501861572266 -0.11070865392684937,NO
0.0 0.0 -0.0471341609954834 -0.030257582664489746 -0.07411813735961914 -0.09207767248153687 -0.07834500074386597 -0.15144050121307373 -0.07592326402664185 -0.1987234354019165 -0.06685876846313477 -0.1575356125831604 -0.07700961828231812 -0.20497748255729675 -0.06994271278381348 -0.16217732429504395 -0.05819135904312134 -0.13874441385269165 -0.035150885581970215 -0.1616291105747223 -0.047164857387542725 -0.21478697657585144 -0.04578143358230591 -0.16109615564346313 -0.03459411859512329 -0.14601582288742065 -0.005075991153717041 -0.15008842945098877 -0.01755756139755249 -0.1846344769001007 -0.021526694297790527 -0.12889087200164795 -0.013325810432434082 -0.11595284938812256 0.026182234287261963 -0.1314719319343567 0.01278078556060791 -0.14484769105911255 0.0036123991012573242 -0.11247694492340088 0.005946457386016846 -0.10642021894454956,NO
0.0 0.0 -0.04881012439727783 -0.03170371055603027 -0.07791918516159058 -0.09156334400177002 -0.08158189058303833 -0.14911198616027832 -0.07715755701065063 -0.1959572732448578 -0.0649029016494751 -0.16099736094474792 -0.07288378477096558 -0.2032305896282196 -0.06961297988891602 -0.18309509754180908 -0.06409168243408203 -0.1708671748638153 -0.03486281633377075 -0.1633656919002533 -0.043972134590148926 -0.21150490641593933 -0.0446171760559082 -0.1683598756790161 -0.03880178928375244 -0.15475231409072876 -0.0055304765701293945 -0.15231585502624512 -0.016207396984100342 -0.18367764353752136 -0.021196842193603516 -0.131494402885437 -0.01753312349319458 -0.11478269100189209 0.024089515209197998 -0.13266730308532715 0.014116227626800537 -0.15064901113510132 0.0031038522720336914 -0.1204451322555542 0.0009590983390808105 -0.11097347736358643,NO
0.0 0.0 -0.04706466197967529 -0.03341841697692871 -0.07618004083633423 -0.09679728746414185 -0.08191055059432983 -0.1593136191368103 -0.07978981733322144 -0.21032476425170898 -0.06657654047012329 -0.1684817373752594 -0.08023542165756226 -0.21440231800079346 -0.07254111766815186 -0.1699967086315155 -0.06127732992172241 -0.14969861507415771 -0.03629410266876221 -0.17141076922416687 -0.04896831512451172 -0.22053608298301697 -0.04648435115814209 -0.16960614919662476 -0.037079453468322754 -0.15884238481521606 -0.0060953497886657715 -0.1615092158317566 -0.021984100341796875 -0.19242098927497864 -0.023530244827270508 -0.13498938083648682 -0.015244364738464355 -0.12271827459335327 0.024007201194763184 -0.14377176761627197 0.006427109241485596 -0.1575877070426941 -0.0012068748474121094 -0.12006455659866333 0.0038838982582092285 -0.11137920618057251,NO
